id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
wc_post_id_1900,"Tabla Apto Celiaco","Comen 7/8 personas 
Tablita de 36 cm x 32 cm",https://latablita.com.ar/wp-content/uploads/2020/09/celiacos-min-scaled.jpg,https://latablita.com.ar/tienda/tabla-de-fiambres-y-quesos-aptos-celiacos/?attribute_pa_tamano-picadas=mediana,"Aptos Celiacos, Tablas y Picadas","Fiambrería La Tablita",7660ARS,in stock,wc_post_id_1248,https://latablita.com.ar/carrito/?add-to-cart=1248&variation_id=1900&attribute_pa_tamano-picadas=mediana,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7660ARS,new,published,,"tamano-picadas:01-Express Comen 2 personas/02-Chica Comen 4 personas/03-Mediana Comen 7/8 personas/04-Grande Comen 10 personas:03-Mediana Comen 7/8 personas"
wc_post_id_1899,"Tabla Apto Celiaco","Comen 4 personas 
Tablita de 34 cm x 24 cm",https://latablita.com.ar/wp-content/uploads/2020/09/celiacos-min-scaled.jpg,https://latablita.com.ar/tienda/tabla-de-fiambres-y-quesos-aptos-celiacos/?attribute_pa_tamano-picadas=chica,"Aptos Celiacos, Tablas y Picadas","Fiambrería La Tablita",4390ARS,in stock,wc_post_id_1248,https://latablita.com.ar/carrito/?add-to-cart=1248&variation_id=1899&attribute_pa_tamano-picadas=chica,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4390ARS,new,published,,"tamano-picadas:01-Express Comen 2 personas/02-Chica Comen 4 personas/03-Mediana Comen 7/8 personas/04-Grande Comen 10 personas:02-Chica Comen 4 personas"
wc_post_id_1898,"Tabla Apto Celiaco","Comen 2 personas 
Tablita de 30cm x 21cm",https://latablita.com.ar/wp-content/uploads/2020/09/celiacos-min-scaled.jpg,https://latablita.com.ar/tienda/tabla-de-fiambres-y-quesos-aptos-celiacos/?attribute_pa_tamano-picadas=express,"Aptos Celiacos, Tablas y Picadas","Fiambrería La Tablita",2545ARS,in stock,wc_post_id_1248,https://latablita.com.ar/carrito/?add-to-cart=1248&variation_id=1898&attribute_pa_tamano-picadas=express,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2545ARS,new,published,,"tamano-picadas:01-Express Comen 2 personas/02-Chica Comen 4 personas/03-Mediana Comen 7/8 personas/04-Grande Comen 10 personas:01-Express Comen 2 personas"
wc_post_id_1897,"Tabla de Pate","Comen 4 personas 
Tablita de 34 cm x 24 cm",https://latablita.com.ar/wp-content/uploads/2020/09/pate.jpg,https://latablita.com.ar/tienda/tabla-de-pate-2/?attribute_pa_tamano-picadas=chica,"Pate, Tablas y Picadas","Fiambrería La Tablita",5535ARS,in stock,wc_post_id_1242,https://latablita.com.ar/carrito/?add-to-cart=1242&variation_id=1897&attribute_pa_tamano-picadas=chica,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5535ARS,new,published,,"tamano-picadas:01-Express Comen 2 personas/02-Chica Comen 4 personas:02-Chica Comen 4 personas"
wc_post_id_1896,"Tabla de Pate","Comen 2 personas 
Tablita de 30cm x 21cm",https://latablita.com.ar/wp-content/uploads/2020/09/pate.jpg,https://latablita.com.ar/tienda/tabla-de-pate-2/?attribute_pa_tamano-picadas=express,"Pate, Tablas y Picadas","Fiambrería La Tablita",2950ARS,in stock,wc_post_id_1242,https://latablita.com.ar/carrito/?add-to-cart=1242&variation_id=1896&attribute_pa_tamano-picadas=express,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2950ARS,new,published,,"tamano-picadas:01-Express Comen 2 personas/02-Chica Comen 4 personas:01-Express Comen 2 personas"
wc_post_id_1895,"Tabla cheese - fruit","Comen 4 personas 
Tablita de 34 cm x 24 cm",https://latablita.com.ar/wp-content/uploads/2020/09/cheese-fruit.jpg,https://latablita.com.ar/tienda/tabla-cheese-fruit/?attribute_pa_tamano-picadas=chica,"Tablas y Picadas","Fiambrería La Tablita",4225ARS,in stock,wc_post_id_1247,https://latablita.com.ar/carrito/?add-to-cart=1247&variation_id=1895&attribute_pa_tamano-picadas=chica,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4225ARS,new,published,,"tamano-picadas:02-Chica Comen 4 personas:02-Chica Comen 4 personas"
wc_post_id_1889,"Tabla La Gran Burrata","Comen 7/8 personas 
Tablita de 36 cm x 32 cm",https://latablita.com.ar/wp-content/uploads/2020/09/tabla-gran-burrata.jpg,https://latablita.com.ar/tienda/tabla-la-gran-burrata-3/?attribute_pa_tamano-picadas=mediana,"Tablas y Picadas","Fiambrería La Tablita",7660ARS,in stock,wc_post_id_1245,https://latablita.com.ar/carrito/?add-to-cart=1245&variation_id=1889&attribute_pa_tamano-picadas=mediana,"https://latablita.com.ar/wp-content/uploads/2020/09/tabla-la-gran-burrata-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7660ARS,new,published,,"tamano-picadas:01-Express Comen 2 personas/02-Chica Comen 4 personas/03-Mediana Comen 7/8 personas:03-Mediana Comen 7/8 personas"
wc_post_id_1888,"Tabla La Gran Burrata","Comen 4 personas 
Tablita de 34 cm x 24 cm",https://latablita.com.ar/wp-content/uploads/2020/09/tabla-gran-burrata.jpg,https://latablita.com.ar/tienda/tabla-la-gran-burrata-3/?attribute_pa_tamano-picadas=chica,"Tablas y Picadas","Fiambrería La Tablita",4390ARS,in stock,wc_post_id_1245,https://latablita.com.ar/carrito/?add-to-cart=1245&variation_id=1888&attribute_pa_tamano-picadas=chica,"https://latablita.com.ar/wp-content/uploads/2020/09/tabla-la-gran-burrata-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4390ARS,new,published,,"tamano-picadas:01-Express Comen 2 personas/02-Chica Comen 4 personas/03-Mediana Comen 7/8 personas:02-Chica Comen 4 personas"
wc_post_id_1887,"Tabla La Gran Burrata","Comen 2 personas 
Tablita de 30cm x 21cm",https://latablita.com.ar/wp-content/uploads/2020/09/tabla-gran-burrata.jpg,https://latablita.com.ar/tienda/tabla-la-gran-burrata-3/?attribute_pa_tamano-picadas=express,"Tablas y Picadas","Fiambrería La Tablita",2545ARS,in stock,wc_post_id_1245,https://latablita.com.ar/carrito/?add-to-cart=1245&variation_id=1887&attribute_pa_tamano-picadas=express,"https://latablita.com.ar/wp-content/uploads/2020/09/tabla-la-gran-burrata-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2545ARS,new,published,,"tamano-picadas:01-Express Comen 2 personas/02-Chica Comen 4 personas/03-Mediana Comen 7/8 personas:01-Express Comen 2 personas"
wc_post_id_1886,"Tabla Vegana","Comen 10 personas 
Tablita de 48 cm x 36 cm",https://latablita.com.ar/wp-content/uploads/2020/09/tabla-vegana-scaled.jpg,https://latablita.com.ar/tienda/tabla-vegana-2/?attribute_pa_tamano-picadas=grande,"Tablas y Picadas","Fiambrería La Tablita",10870ARS,in stock,wc_post_id_1238,https://latablita.com.ar/carrito/?add-to-cart=1238&variation_id=1886&attribute_pa_tamano-picadas=grande,"https://latablita.com.ar/wp-content/uploads/2020/09/tabla-vegana-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10870ARS,new,published,,"tamano-picadas:01-Express Comen 2 personas/02-Chica Comen 4 personas/03-Mediana Comen 7/8 personas/04-Grande Comen 10 personas:04-Grande Comen 10 personas"
wc_post_id_1885,"Tabla Vegana","Comen 7/8 personas 
Tablita de 36 cm x 32 cm",https://latablita.com.ar/wp-content/uploads/2020/09/tabla-vegana-scaled.jpg,https://latablita.com.ar/tienda/tabla-vegana-2/?attribute_pa_tamano-picadas=mediana,"Tablas y Picadas","Fiambrería La Tablita",8480ARS,in stock,wc_post_id_1238,https://latablita.com.ar/carrito/?add-to-cart=1238&variation_id=1885&attribute_pa_tamano-picadas=mediana,"https://latablita.com.ar/wp-content/uploads/2020/09/tabla-vegana-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,8480ARS,new,published,,"tamano-picadas:01-Express Comen 2 personas/02-Chica Comen 4 personas/03-Mediana Comen 7/8 personas/04-Grande Comen 10 personas:03-Mediana Comen 7/8 personas"
wc_post_id_1880,"Tabla Vegana","Comen 2 personas 
Tablita de 30cm x 21cm",https://latablita.com.ar/wp-content/uploads/2020/09/tabla-vegana-scaled.jpg,https://latablita.com.ar/tienda/tabla-vegana-2/?attribute_pa_tamano-picadas=express,"Tablas y Picadas","Fiambrería La Tablita",2950ARS,in stock,wc_post_id_1238,https://latablita.com.ar/carrito/?add-to-cart=1238&variation_id=1880&attribute_pa_tamano-picadas=express,"https://latablita.com.ar/wp-content/uploads/2020/09/tabla-vegana-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2950ARS,new,published,default,"tamano-picadas:01-Express Comen 2 personas/02-Chica Comen 4 personas/03-Mediana Comen 7/8 personas/04-Grande Comen 10 personas:01-Express Comen 2 personas"
wc_post_id_1878,"Tabla Vegana","Comen 4 personas 
Tablita de 34 cm x 24 cm",https://latablita.com.ar/wp-content/uploads/2020/09/tabla-vegana-scaled.jpg,https://latablita.com.ar/tienda/tabla-vegana-2/?attribute_pa_tamano-picadas=chica,"Tablas y Picadas","Fiambrería La Tablita",5535ARS,in stock,wc_post_id_1238,https://latablita.com.ar/carrito/?add-to-cart=1238&variation_id=1878&attribute_pa_tamano-picadas=chica,"https://latablita.com.ar/wp-content/uploads/2020/09/tabla-vegana-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5535ARS,new,published,,"tamano-picadas:01-Express Comen 2 personas/02-Chica Comen 4 personas/03-Mediana Comen 7/8 personas/04-Grande Comen 10 personas:02-Chica Comen 4 personas"
wc_post_id_1432,"Bohios de verdura","Al estilo de la más tradicional cocina judía Bohios de acelga con parmesano.",https://latablita.com.ar/wp-content/uploads/2020/09/verdura.jpg,https://latablita.com.ar/tienda/knishes-de-papa-y-bohios-de-verdura/,"Calentitos","Fiambrería La Tablita",99ARS,in stock,wc_post_id_1432,https://latablita.com.ar/carrito/?add-to-cart=1432,"https://latablita.com.ar/wp-content/uploads/2020/09/papa-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99ARS,new,published,,
wc_post_id_1430,"Empanaditas Árabes","Grandes o  de copetín, al estilo armenio. Tradicionales de carne cerradas o abiertas,  de verdura, y las no tan tradicionales de queso con tomate seco y albahaca, queso y provenzal, queso con roquefort y ciboullette, cuatro quesos, olivas, cebollitas glaseadas, choclitos y salsa blanca , etc.",https://latablita.com.ar/wp-content/uploads/2020/09/arabes-scaled.jpg,https://latablita.com.ar/tienda/empanaditas-arabes/,"Calentitos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1430,https://latablita.com.ar/carrito/?add-to-cart=1430,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1428,"Paneforte","budin con muchas frutas secas, muy poca harina",https://latablita.com.ar/wp-content/uploads/2020/09/paneforte-scaled.jpg,https://latablita.com.ar/tienda/paneforte/,"Frutos secos y chocolate, Lo dulce","Fiambrería La Tablita",650ARS,in stock,wc_post_id_1428,https://latablita.com.ar/carrito/?add-to-cart=1428,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,650ARS,new,published,,
wc_post_id_1424,"Bandejas frutas secas","Bandejas frutas secas",https://latablita.com.ar/wp-content/uploads/2020/09/frutas-secas-scaled.jpg,https://latablita.com.ar/tienda/bandejas-frutas-secas/,"Frutos secos y chocolate","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1424,https://latablita.com.ar/carrito/?add-to-cart=1424,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1422,"Bandeja chocolates y frutas secas","Bandeja chocolates y frutas secas",https://latablita.com.ar/wp-content/uploads/2020/09/ban-choco.jpg,https://latablita.com.ar/tienda/bandeja-chocolates-y-frutas-secas/,"Frutos secos y chocolate","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1422,https://latablita.com.ar/carrito/?add-to-cart=1422,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1420,"Bandeja de chocolates","Bandeja de chocolates",https://latablita.com.ar/wp-content/uploads/2020/09/bandeja-cho-scaled.jpg,https://latablita.com.ar/tienda/bandeja-de-chocolates/,"Frutos secos y chocolate","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1420,https://latablita.com.ar/carrito/?add-to-cart=1420,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1418,"Bandeja de chocolate y frutas secas II","Bandeja de chocolate y frutas secas II",https://latablita.com.ar/wp-content/uploads/2020/09/frutas-secas-2.jpg,https://latablita.com.ar/tienda/bandeja-de-chocolate-y-frutas-secas-ii/,"Frutos secos y chocolate","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1418,https://latablita.com.ar/carrito/?add-to-cart=1418,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1416,"Pincho de sfoglia y salmón","Pincho de sfoglia y salmón",https://latablita.com.ar/wp-content/uploads/2020/09/salmon-y-sfoglia-scaled.jpg,https://latablita.com.ar/tienda/pincho-de-sfoglia-y-salmon/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1416,https://latablita.com.ar/carrito/?add-to-cart=1416,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1414,"Pincho de sfoglia","Pincho de sfoglia",https://latablita.com.ar/wp-content/uploads/2020/09/pincho-sfoglia-scaled.jpg,https://latablita.com.ar/tienda/pincho-de-sfoglia/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1414,https://latablita.com.ar/carrito/?add-to-cart=1414,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1412,"Pincho de zuccini","Pincho de zuccini",https://latablita.com.ar/wp-content/uploads/2020/09/zuccini-1-scaled.jpg,https://latablita.com.ar/tienda/pincho-de-zuccini/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1412,https://latablita.com.ar/carrito/?add-to-cart=1412,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1410,"Pincho de salame y queso ahumado","Pincho de salame y queso ahumado",https://latablita.com.ar/wp-content/uploads/2020/09/salame-y-queso.jpg,https://latablita.com.ar/tienda/pincho-de-salame-y-queso-ahumado/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1410,https://latablita.com.ar/carrito/?add-to-cart=1410,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1408,"Pincho jamón crudo y sfoglia","Pincho jamón crudo y sfoglia",https://latablita.com.ar/wp-content/uploads/2020/09/jc-y-sfo-scaled.jpg,https://latablita.com.ar/tienda/pincho-jamon-crudo-y-sfoglia/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1408,https://latablita.com.ar/carrito/?add-to-cart=1408,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1406,"Pincho boquerones y aceitunas","Pincho boquerones y aceitunas",https://latablita.com.ar/wp-content/uploads/2020/09/aceitunas.jpg,https://latablita.com.ar/tienda/pincho-boquerones-y-aceitunas/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1406,https://latablita.com.ar/carrito/?add-to-cart=1406,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1404,"Pincho salmón y queso feta","Pincho salmón y queso feta",https://latablita.com.ar/wp-content/uploads/2020/09/salmon-y-queso.jpg,https://latablita.com.ar/tienda/pincho-salmon-y-queso-feta/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1404,https://latablita.com.ar/carrito/?add-to-cart=1404,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1402,"Pincho jamón crudo, ciruela y pera","Pincho jamón crudo, ciruela y pera",https://latablita.com.ar/wp-content/uploads/2020/09/jc-ciruela.jpg,https://latablita.com.ar/tienda/pincho-jamon-crudo-ciruela-y-pera/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1402,https://latablita.com.ar/carrito/?add-to-cart=1402,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1400,"Pincho jamón crudo y alcaucil","Pincho jamón crudo y alcaucil",https://latablita.com.ar/wp-content/uploads/2020/09/jc-y-alcaucil.jpg,https://latablita.com.ar/tienda/pincho-jamon-crudo-y-alcaucil/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1400,https://latablita.com.ar/carrito/?add-to-cart=1400,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1398,"Pincho de ají y queso azul","Pincho de ají y queso azul",https://latablita.com.ar/wp-content/uploads/2020/09/aji-y-queso-azul.jpg,https://latablita.com.ar/tienda/pincho-de-aji-y-queso-azul/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1398,https://latablita.com.ar/carrito/?add-to-cart=1398,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1396,"Pincho jamón crudo y queso azul","Pincho jamón crudo y queso azul",https://latablita.com.ar/wp-content/uploads/2020/09/jc-y-azul.jpg,https://latablita.com.ar/tienda/pincho-jamon-crudo-y-queso-azul/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1396,https://latablita.com.ar/carrito/?add-to-cart=1396,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1394,"Pincho zuccini y jamón crudo","Pincho zuccini y jamón crudo",https://latablita.com.ar/wp-content/uploads/2020/09/zuccini-scaled.jpg,https://latablita.com.ar/tienda/pincho-zuccini-y-jamon-crudo/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1394,https://latablita.com.ar/carrito/?add-to-cart=1394,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1392,"Pincho jamón crudo y queso parmesano","Pincho jamón crudo y queso parmesano",https://latablita.com.ar/wp-content/uploads/2020/09/jc-y-parmesano.jpg,https://latablita.com.ar/tienda/pincho-jamon-crudo-y-queso-parmesano/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1392,https://latablita.com.ar/carrito/?add-to-cart=1392,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1390,"Pincho berenjenas grilladas","Pincho berenjenas grilladas",https://latablita.com.ar/wp-content/uploads/2020/09/berenjenas-grilladas-scaled.jpg,https://latablita.com.ar/tienda/pincho-berenjenas-grilladas/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1390,https://latablita.com.ar/carrito/?add-to-cart=1390,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1388,"Tapas2","Tapas2",https://latablita.com.ar/wp-content/uploads/2020/09/tapas2-scaled.jpg,https://latablita.com.ar/tienda/tapas2/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1388,https://latablita.com.ar/carrito/?add-to-cart=1388,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1386,"Tapa salmón","Tapa salmón",https://latablita.com.ar/wp-content/uploads/2020/09/tapa-salmon.jpg,https://latablita.com.ar/tienda/tapa-salmon/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1386,https://latablita.com.ar/carrito/?add-to-cart=1386,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1384,"Tapa jamón crudo y burrata","Tapa jamón crudo y burrata",https://latablita.com.ar/wp-content/uploads/2020/09/jamon-crudo-y-burrata.jpg,https://latablita.com.ar/tienda/tapa-jamon-crudo-y-burrata/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1384,https://latablita.com.ar/carrito/?add-to-cart=1384,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1382,"Tapa jamón crudo II","Tapa jamón crudo II",https://latablita.com.ar/wp-content/uploads/2020/09/jamon-crudo-II.jpg,https://latablita.com.ar/tienda/tapa-jamon-crudo-ii/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1382,https://latablita.com.ar/carrito/?add-to-cart=1382,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1380,"Tapa jamón crudo","Tapa jamón crudo",https://latablita.com.ar/wp-content/uploads/2020/09/jamon-crudo.jpg,https://latablita.com.ar/tienda/tapa-jamon-crudo/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1380,https://latablita.com.ar/carrito/?add-to-cart=1380,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
wc_post_id_1378,"Tabla chistorra y murol","Tabla chistorra y murol",https://latablita.com.ar/wp-content/uploads/2020/09/chistorra-scaled.jpg,https://latablita.com.ar/tienda/tabla-chistorra-y-murol/,"Tapas y Pinchos","Fiambrería La Tablita",0ARS,in stock,wc_post_id_1378,https://latablita.com.ar/carrito/?add-to-cart=1378,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0ARS,new,published,,
